-194.572,-261.433,642.555
667.787,-213.792,47.2917
-0.96032,0.190968,-0.203265
640.938,-445.453,-43.5082
595.354,-380.076,233.273
693.846,19.6771,143.52
741.009,-49.3154,-144.118
91.5093,87.1221,0
91.3082,86.921,0
288.028,299.533,0
420.787,421.377,0
0.702768,0,0
0.00100731,0,0
10,0,0
47.4966,-158.417,651.145
0.0262173,0.103043,-0.994331
222.897,-347.128,636.214
283.337,-55.0117,668.08
-127.904,30.2934,666.077
-188.343,-261.822,634.211
667.842,-218.458,48.6582
-0.967036,0.164244,-0.19459
647.003,-453.048,-45.7864
601.663,-379.605,241.526
688.208,13.6703,143.377
734.494,-54.8491,-144.484
91.4931,87.6386,0
92.4527,88.5982,0
299.501,299.997,0
414.474,419.474,0
0.704347,0,0
0.00100855,0,0
11,0,0
54.2118,-158.612,650.515
0.0373679,0.1006,-0.994225
229.513,-347.589,637.982
289.989,-55.4772,669.812
-121.089,30.3653,663.047
-181.565,-261.747,631.217
665.869,-225.495,49.1314
-0.975285,0.13936,-0.171456
648.696,-461.042,-44.6379
608.772,-389.96,240.233
682.229,6.36995,144.532
723.778,-57.3462,-143.6
90.9443,87.3079,0
92.4948,88.8583,0
296.307,298.004,0
414.285,422.376,0
0.704729,0,0
0.00100883,0,0
12,0,0
39.6841,-158.986,653.892
-0.0764952,0.103385,-0.991696
210.862,-349.266,620.852
276.932,-57.7271,646.148
-131.494,31.2932,686.933
-197.564,-260.246,661.636
671.315,-212.099,47.7248
-0.952991,0.243987,-0.179662
629.205,-440.734,-39.4067
594.891,-375.112,231.728
712.566,20.8768,145.303
748.597,-53.4273,-146.725
90.7174,86.9079,0
90.0246,86.2151,0
281.066,303.479,0
419.259,422.047,0
0.705639,0,0
0.00100197,0,0
13,0,0
34.8153,-158.855,656.023
-0.108091,0.102713,-0.988821
204.618,-349.37,617.671
271.815,-57.8935,640.603
-134.988,31.6603,694.374
-202.185,-259.816,671.443
673.738,-207.309,48.9618
-0.949532,0.271196,-0.15761
623.672,-433.632,-38.8401
596.879,-367.431,236.49
724.068,23.8065,143.421
750.333,-51.9815,-145.224
91.496,87.6501,0
90.251,86.4051,0
284.442,299.582,0
415.954,421.788,0
0.70661,0,0
0.00100395,0,0
14,0,0
30.4028,-158.698,657.898
-0.134681,0.102003,-0.985625
198.836,-349.49,615.137
267.041,-58.0905,635.974
-138.03,32.0946,700.659
-206.235,-259.305,679.821
675.092,-204.219,50.3982
-0.935666,0.301408,-0.183526
622.139,-428.972,-48.7502
585.376,-362.394,248.02
731.498,25.4747,140.053
761.354,-50.9841,-137.73
95.0673,90.0129,0
92.1702,87.1159,0
289.656,306.361,0
412.521,428.312,0
0.707103,0,0
0.00100635,0,0
15,0,0
26.254,-146.244,827.154
-0.0641164,0.113833,-0.991429
198.557,-335.533,794.277
263.2,-44.0482,823.564
-146.049,43.0464,860.031
-210.692,-248.439,830.744
839.531,-229.113,48.4516
-0.957976,0.21142,-0.193865
808.858,-465.416,-57.68
766.615,-392.258,230.844
872.646,5.82421,141.026
910.005,-64.6033,-120.384
89.4255,94.044,0
90.2961,93.1734,0
273.296,300.637,0
418.106,421.639,0
0.871581,0,0
0.00128599,0,0
16,0,0
26.3174,-153.012,827.393
-0.0779604,0.0631691,-0.994953
201.059,-341.182,801.754
261.623,-47.6876,815.643
-148.424,35.158,853.032
-208.988,-258.337,839.144
839.866,-231.336,54.0307
-0.96312,0.248405,-0.103417
791.926,-458.948,-46.2228
777.497,-396.563,238
884.56,-14.1965,159.358
905.481,-55.6366,-135.013
89.9793,84.6957,0
85.462,89.213,0
291.346,298.009,0
404.786,428.297,0
0.872818,0,0
0.001287,0,0
17,0,0
19.1577,-153.16,829.164
-0.136722,0.059169,-0.988841
191.12,-342.361,794.067
253.871,-49.1315,802.936
-152.805,36.0414,864.262
-215.555,-257.188,855.392
843.828,-222.842,53.648
-0.942975,0.296678,-0.15093
788.616,-452.645,-53.1191
763.42,-384.682,237.889
900.054,6.32477,152.825
923.22,-60.3663,-123.003
89.2668,91.8028,0
89.7374,91.3322,0
284.721,299.899,0
420.577,422.837,0
0.874404,0,0
0.00128851,0,0
18,0,0
14.8147,-153.156,830.89
-0.177288,0.0542116,-0.982665
184.671,-343.046,789.77
248.523,-49.9562,794.419
-155.042,36.7326,872.011
-218.894,-256.357,867.361
845.393,-218.608,56.3793
-0.927275,0.350495,-0.131582
775.336,-444.994,-52.9482
760.106,-376.033,238.072
915.725,4.96566,156.271
930.403,-58.3709,-115.878
90.0448,87.5276,0
89.7975,87.2803,0
279.807,299.467,0
419.606,421.288,0
0.875018,0,0
0.00129171,0,0
19,0,0
11.1633,-152.893,831.581
-0.215139,0.0531617,-0.975135
179.056,-343.063,784.172
243.416,-50.0533,785.947
-156.729,37.2764,878.99
-221.09,-255.733,877.215
848.431,-214.185,54.6263
-0.909337,0.392599,-0.137736
767.709,-436.058,-44.8689
754.296,-367.961,237.79
928.217,5.0354,152.742
943.502,-57.7573,-127.158
89.5445,90.922,0
88.5561,89.9336,0
287.264,291.055,0
420.247,425.19,0
0.876752,0,0
0.00129426,0,0
20,0,0
42.7289,-152.914,835.357
0.0152051,0.0597753,-0.998096
219.242,-340.982,826.783
278.025,-47.3787,845.262
-133.784,35.1536,843.932
-192.567,-258.45,825.452
845.253,-247.424,54.219
-0.978859,0.146463,-0.142772
825.319,-486.502,-54.3718
793.229,-416.391,237.562
865.835,-12.0535,154.563
896.628,-74.7498,-120.877
90.8099,92.5269,0
90.1219,93.2149,0
284.16,301.945,0
419.105,423.141,0
0.882389,0,0
0.00130788,0,0
21,0,0
55.9482,-152.443,831.098
0.0908412,0.0596006,-0.99408
233.615,-339.551,836.115
289.233,-45.6269,858.82
-121.719,34.6639,826.08
-177.336,-259.26,803.375
841.866,-260.356,52.5025
-0.986425,0.0748307,-0.146172
839.864,-499.679,-56.5056
801.606,-430.59,237.042
844.355,-30.8861,153.177
881.638,-80.2698,-123.704
89.3752,90.2596,0
92.4969,93.3812,0
283.711,303.985,0
410.639,426.807,0
0.882768,0,0
0.00131407,0,0
22,0,0
57.8333,-152.682,831.1
0.0813554,0.0583096,-0.994978
235.037,-340.263,834.596
291.662,-46.4665,856.444
-119.37,34.8994,827.604
-175.996,-258.897,805.756
839.717,-262.754,53.5053
-0.981956,0.0920061,-0.165217
835.321,-501.998,-53.598
792.894,-432.984,236.997
844.478,-32.5909,153.379
886.174,-83.4431,-122.757
89.4724,90.0315,0
92.3899,92.949,0
283.859,301.676,0
412.271,427.267,0
0.881491,0,0
0.00131226,0,0
23,0,0
54.8891,-152.691,830.666
0.0529115,0.0621253,-0.996665
231.938,-340.436,828.362
289.451,-46.7765,849.72
-122.16,35.0551,832.969
-179.673,-258.605,811.611
842.702,-258.882,54.3749
-0.986288,0.107521,-0.125201
829.93,-494.907,-47.7035
800.229,-431.815,240.45
855.627,-24.3334,153.985
885.023,-84.4709,-129.232
89.6081,89.9874,0
89.2447,90.3508,0
291.019,296.472,0
420.222,422.066,0
0.883246,0,0
0.00130554,0,0
24,0,0
45.3958,-139.642,1054.97
-0.0203769,0.0651589,-0.997667
221.798,-327.34,1039.11
280.723,-33.7329,1057.08
-131.007,48.0565,1070.83
-189.931,-245.55,1052.86
1054.26,-285.074,54.0771
-0.97517,0.190045,-0.113692
1020.12,-520.957,-47.4354
1000.15,-450.809,241.19
1088.22,-52.2273,152.02
1108.55,-116.303,-129.467
89.7865,90.4877,0
90.6402,91.3415,0
289.403,297.699,0
417.822,422.247,0
1.09346,0,0
0.00165406,0,0
25,0,0
25.6477,-138.939,1060.47
-0.13671,0.0617985,-0.988682
197.93,-327.75,1024.85
260.189,-34.443,1034.57
-146.635,49.8716,1096.1
-208.894,-243.436,1086.37
1065.19,-266.391,52.9474
-0.947608,0.285274,-0.143726
1013.5,-487.649,-45.3954
986.512,-433.378,240.254
1118.92,-38.0504,151.956
1141.84,-106.487,-135.025
93.3815,88.788,0
90.5999,86.0064,0
292.009,295.918,0
412.056,426.158,0
1.09927,0,0
0.00166212,0,0
26,0,0
23.9778,-138.88,1064.77
-0.165966,0.0562344,-0.984527
194.442,-328.554,1025.2
258.014,-35.4291,1031.22
-146.486,50.7941,1104.34
-210.058,-242.331,1098.31
1070.35,-265.947,54.2778
-0.937918,0.321142,-0.131062
1009.52,-485.727,-48.9783
988.934,-428.156,239.438
1134.71,-37.268,154.02
1148.22,-112.638,-127.368
92.3436,92.0285,0
88.4054,88.0904,0
291.62,294.826,0
405.681,425.841,0
1.10423,0,0
0.00167024,0,0
27,0,0
45.0798,-138.764,1064.01
-0.0373698,0.0678133,-0.996998
219.839,-327.663,1044.61
281.155,-34.5263,1062.25
-129.68,50.1346,1083.41
-190.995,-243.002,1065.77
1063.41,-286.753,53.6695
-0.966711,0.211125,-0.144554
1027.71,-520.449,-48.8757
999.773,-451.381,238.819
1099.92,-52.853,151.133
1126.25,-122.33,-126.399
90.229,91.6968,0
89.6599,91.1277,0
287.305,297.185,0
417.395,420.171,0
1.1027,0,0
0.001667,0,0
28,0,0
51.7518,-138.68,1061.63
0.000783815,0.0662498,-0.997803
227.345,-327.396,1049.24
287.6,-34.1582,1068.76
-123.841,50.0354,1074.02
-184.096,-243.202,1054.51
1060.22,-294.495,53.604
-0.97876,0.167257,-0.118552
1031.36,-532.218,-43.5059
1009.49,-459.13,240.127
1088.44,-60.6197,150.549
1111.58,-126.012,-132.754
89.0655,89.7319,0
90.5408,91.2073,0
291.671,293.713,0
416.014,423.562,0
1.10166,0,0
0.00166622,0,0
29,0,0
49.5048,-138.198,1062.43
-0.0149061,0.0719705,-0.997295
224.146,-327.501,1046.16
285.839,-34.6098,1066.37
-125.136,51.1052,1078.7
-186.83,-241.786,1058.49
1062.16,-290.367,53.1304
-0.973248,0.186647,-0.133982
1031.44,-524.906,-50.3879
1004.57,-456.448,240.124
1093.71,-55.7111,150.888
1118.94,-124.401,-128.102
90.4027,91.7243,0
89.8196,91.1412,0
288.427,299.675,0
417.254,420.117,0
1.10242,0,0
0.00166559,0,0
30,0,0
