-87.5101,-112.219,719.453
-0.0162088,0.339222,-0.940567
-74.6568,220.216,839.126
-440.783,-102.069,729.201
-100.363,-444.653,599.779
265.763,-122.368,709.704
916.207,71.974,-27.0378
-0.98219,-0.0792471,-0.170358
942.712,-284.691,-13.936
853.426,84.6886,329.011
891.251,434.468,-51.782
977.439,53.4304,-371.444
91.0295,87.3387,0
88.1839,90.1843,0
493.299,504.779,0
511.885,518.44,0
0.919427,0,0
0.00136498,0,0
1,0,0
-80.7956,-142.101,726.974
0.547327,0.112919,-0.829266
-83.0102,208.405,773.239
-376.683,-118.615,534.882
-78.581,-492.607,680.708
215.092,-165.587,919.065
949.458,62.6351,-4.32111
-0.857125,-0.484305,-0.175458
1121.72,-252.595,24.2687
884.336,53.7833,338.238
767.838,386.599,-11.3103
1023.94,62.753,-368.481
94.603,87.3169,0
92.6998,89.2201,0
496.51,498.794,0
513.087,545.924,0
0.951531,0,0
0.0013969,0,0
2,0,0
-68.6089,-134.294,726.607
-0.509557,0.185481,-0.840207
-48.0447,212.783,790.755
-372.123,-149.703,907.277
-89.173,-481.371,662.459
234.906,-118.885,545.937
951.366,56.5731,3.43439
-0.897748,0.434543,-0.072254
792.352,-271.939,3.46196
934.096,80.0906,359.451
1105.91,373.052,-13.448
973.104,45.089,-335.727
88.8509,85.5105,0
90.3035,93.6439,0
478.604,498.224,0
504.382,520.331,0
0.953053,0,0
0.00141665,0,0
3,0,0
